pdf_url,movie_name_script_slug_conventioned,movie_name_imsdb_conventioned,full_url_imsdb,_merge_imsdb_scriptslug,movie_name_conventioned,movie_name_imsdb_error,error,movie_name_imsdb_conventioned_error,movie_name,movie_url,movie_url_extension,movie_name_dailyscripts_conventioned,_merge_main_dailyscripts
https://assets.scriptslug.com/live/pdf/scripts/the-devils-rejects-2005.pdf?v=1729115014,The Devils Rejects,,,left_only,The Devils Rejects,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-disaster-artist-2017.pdf?v=1729115014,The Disaster Artist,,,left_only,The Disaster Artist,,,,The Disaster Artist,https://www.dailyscript.com/scripts/The_Disaster_Artist_Script.pdf,pdf,The Disaster Artist,both
,,The Distinguished Gentleman,"https://imsdb.com//scripts//Distinguished-Gentleman,-The.html",right_only,The Distinguished Gentleman,,,,The Distinguished Gentleman,https://www.dailyscript.com/scripts/Distinguished_Gentleman.pdf,pdf,The Distinguished Gentleman,both
,,,,,,,,,The Diving Bell and the Butterfly (Le Scaphandre et le papillon),https://www.dailyscript.com/scripts/The_Diving_Bell_and_the_Butterfly.pdf,pdf,The Diving Bell And The Butterfly (le Scaphandre Et Le Papillon),right_only
,,The Doors,"https://imsdb.com//scripts//Doors,-The.html",right_only,The Doors,,,,The Doors,"https://www.dailyscript.com/scripts/Doors,%20The.txt",txt,The Doors,both
,,,,,,,,,The Doors of Perception,"https://www.dailyscript.com/scripts/Doors%20Of%20Perception,%20The%20(Unproduced).txt",txt,The Doors Of Perception,right_only
https://assets.scriptslug.com/live/pdf/scripts/the-double-2013.pdf?v=1729115014,The Double,,,left_only,The Double,,,,,,,,left_only
,,,,,,,,,The Dragons of Krull,https://www.dailyscript.com/scripts/Krull.html,html,The Dragons Of Krull,right_only
https://assets.scriptslug.com/live/pdf/scripts/the-driver-1978.pdf?v=1729115014,The Driver,,,left_only,The Driver,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-edge-of-seventeen-2016.pdf?v=1729115014,The Edge Of Seventeen,,,left_only,The Edge Of Seventeen,,,,,,,,left_only
,,,,,,,,,The Egyptian,https://www.dailyscript.com/scripts/The_Egyptian.pdf,pdf,The Egyptian,right_only
,,,,,,,,,The Electric Horseman,https://www.dailyscript.com/scripts/theelectrichorseman.pdf,pdf,The Electric Horseman,right_only
https://assets.scriptslug.com/live/pdf/scripts/the-electrical-life-of-louis-wain-2021.pdf?v=1729115014,The Electrical Life Of Louis Wain,,,left_only,The Electrical Life Of Louis Wain,,,,,,,,left_only
,,The Elephant Man,"https://imsdb.com//scripts//Elephant-Man,-The.html",right_only,The Elephant Man,,,,The Elephant Man,"https://www.dailyscript.com/scripts/Elephant+Man,+The.txt",txt,The Elephant Man,both
,,,,,,,,,The End of the Tour,https://www.dailyscript.com/scripts/EndOfTourScript.pdf,pdf,The End Of The Tour,right_only
,,The English Patient,"https://imsdb.com//scripts//English-Patient,-The.html",right_only,The English Patient,,,,The English Patient,https://www.dailyscript.com/scripts/englishpatient.html,html,The English Patient,both
https://assets.scriptslug.com/live/pdf/scripts/the-entity-1983.pdf?v=1729115014,The Entity,,,left_only,The Entity,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-event-2022.pdf?v=1729115014,The Event,,,left_only,The Event,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-evil-dead-1981.pdf?v=1729115014,The Evil Dead,,,left_only,The Evil Dead,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-exorcist-1973.pdf?v=1729115014,The Exorcist,,,left_only,The Exorcist,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-exorcist-iii-1990.pdf?v=1729115015,The Exorcist 3,,,left_only,The Exorcist 3,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-expendables-2010.pdf?v=1729115015,The Expendables,,,left_only,The Expendables,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-fabelmans-2022.pdf?v=1729115015,The Fabelmans,,,left_only,The Fabelmans,,,,,,,,left_only
,,The Fabulous Baker Boys,"https://imsdb.com//scripts//Fabulous-Baker-Boys,-The.html",right_only,The Fabulous Baker Boys,,,,The Fabulous Baker Boys,https://www.dailyscript.com/scripts/fabulous_baker_boys_april_1985.html,html,The Fabulous Baker Boys,both
,,,,,,,,,The Fact of Murder,https://www.dailyscript.com/scripts/factofmurder.html,html,The Fact Of Murder,right_only
https://assets.scriptslug.com/live/pdf/scripts/the-faculty-1998.pdf?v=1729115015,The Faculty,,,left_only,The Faculty,,,,,,,,left_only
,,,,,,,,,The Faculty (a.k.a The Feelers),https://www.dailyscript.com/scripts/The-Faculty.pdf,pdf,The Faculty (aka The Feelers),right_only
,,The Family Man,"https://imsdb.com//scripts//Family-Man,-The.html",right_only,The Family Man,,,,The Family Man,https://www.dailyscript.com/scripts/familyman.html,html,The Family Man,both
,,,,,,,,,The Fantastic Four,https://www.dailyscript.com/scripts/fantasticfour.html,html,The Fantastic Four,right_only
https://assets.scriptslug.com/live/pdf/scripts/the-farewell-2019.pdf?v=1729115015,The Farewell,,,left_only,The Farewell,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-fast-and-the-furious-2001.pdf?v=1729115015,The Fast And The Furious,,,left_only,The Fast And The Furious,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-father-2020.pdf?v=1729115015,The Father,,,left_only,The Father,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-fault-in-our-stars-2014.pdf?v=1729115015,The Fault In Our Stars,The Fault In Our Stars,"https://imsdb.com//scripts//Fault-in-Our-Stars,-The.html",both,The Fault In Our Stars,,,,The Fault in our Stars,https://www.dailyscript.com/scripts/TFIOS_Final_Shooting_Script.pdf,pdf,The Fault In Our Stars,both
https://assets.scriptslug.com/live/pdf/scripts/the-favourite-2018.pdf?v=1729115016,The Favourite,,,left_only,The Favourite,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-fifth-element-1997.pdf?v=1729115016,The Fifth Element,The Fifth Element,"https://imsdb.com//scripts//Fifth-Element,-The.html",both,The Fifth Element,,,,,,,,left_only
,,The Fighter,"https://imsdb.com//scripts//Fighter,-The.html",right_only,The Fighter,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-firm-1993.pdf?v=1729115016,The Firm,,,left_only,The Firm,,,,,,,,left_only
,,,,,,,,,The Fisher King,https://www.dailyscript.com/scripts/fisher-king_early.html,html,The Fisher King,right_only
,,The Flintstones,"https://imsdb.com//scripts//Flintstones,-The.html",right_only,The Flintstones,,,,The Flintstones,https://www.dailyscript.com/scripts/The_Flintstones.pdf,pdf,The Flintstones,both
https://assets.scriptslug.com/live/pdf/scripts/the-florida-project-2017.pdf?v=1729115016,The Florida Project,,,left_only,The Florida Project,,,,The Florida Project,https://www.dailyscript.com/scripts/The_Florida_Project_Script.pdf,pdf,The Florida Project,both
https://assets.scriptslug.com/live/pdf/scripts/the-fly-1986.pdf?v=1729115016,The Fly,,,left_only,The Fly,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-fly-ii-1989.pdf?v=1729115016,The Fly 2,,,left_only,The Fly 2,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-fog-1980.pdf?v=1729115016,The Fog,,,left_only,The Fog,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-founder-2016.pdf?v=1729115016,The Founder,,,left_only,The Founder,,,,The Founder,https://www.dailyscript.com/scripts/THE-FOUNDER_Script_wCover_Rd12.pdf,pdf,The Founder,both
https://assets.scriptslug.com/live/pdf/scripts/the-fourth-kind-2009.pdf?v=1729115017,The Fourth Kind,,,left_only,The Fourth Kind,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-french-connection-1971.pdf?v=1729115017,The French Connection,The French Connection,"https://imsdb.com//scripts//French-Connection,-The.html",both,The French Connection,,,,The French Connection,https://www.dailyscript.com/scripts/frenchconnection.html,html,The French Connection,both
https://assets.scriptslug.com/live/pdf/scripts/the-french-dispatch-2021.pdf?v=1729115017,The French Dispatch,,,left_only,The French Dispatch,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-frighteners-1996.pdf?v=1729115017,The Frighteners,,,left_only,The Frighteners,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-front-runner-2018.pdf?v=1729115017,The Front Runner,,,left_only,The Front Runner,,,,,,,,left_only
,,The Fugitive,"https://imsdb.com//scripts//Fugitive,-The.html",right_only,The Fugitive,,,,The Fugitive,https://www.dailyscript.com/scripts/Fugitive_EARLY.pdf,pdf,The Fugitive,both
,,,,,,,,,The Fugitive ,https://www.dailyscript.com/scripts/fugitive.html,html,The Fugitive ,right_only
https://assets.scriptslug.com/live/pdf/scripts/the-gambler-2014.pdf?v=1729115017,The Gambler,,,left_only,The Gambler,,,,,,,,left_only
,,The Game,"https://imsdb.com//scripts//Game,-The.html",right_only,The Game,,,,The Game,https://www.dailyscript.com/scripts/the-game_shooting.html,html,The Game,both
https://assets.scriptslug.com/live/pdf/scripts/the-gentleman-2019.pdf?v=1729115017,The Gentlemen,,,left_only,The Gentlemen,,,,,,,,left_only
,,The Getaway,"https://imsdb.com//scripts//Getaway,-The.html",right_only,The Getaway,,,,The Getaway,https://www.dailyscript.com/scripts/getaway.html,html,The Getaway,both
,,The Ghost And The Darkness,"https://imsdb.com//scripts//Ghost-and-the-Darkness,-The.html",right_only,The Ghost And The Darkness,,,,The Ghost and the Darkness,"https://www.dailyscript.com/scripts/Ghost%20And%20The%20Darkness,%20The.txt",txt,The Ghost And The Darkness,both
https://assets.scriptslug.com/live/pdf/scripts/the-girl-on-the-train-2016.pdf?v=1729115017,The Girl On The Train,,,left_only,The Girl On The Train,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-girl-with-the-dragon-tattoo-2011.pdf?v=1729115017,The Girl With The Dragon Tattoo,The Girl With The Dragon Tattoo,"https://imsdb.com//scripts//Girl-with-the-Dragon-Tattoo,-The.html",both,The Girl With The Dragon Tattoo,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-godfather-1972.pdf?v=1729115017,The Godfather,,,left_only,The Godfather,,,,The Godfather,"https://www.dailyscript.com/scripts/Godfather,%20The.txt",txt,The Godfather,both
https://assets.scriptslug.com/live/pdf/scripts/the-godfather-part-ii-1974.pdf?v=1729115018,The Godfather Part 2,,,left_only,The Godfather Part 2,,,,The Godfather Part 2,https://www.dailyscript.com/scripts/godfather2.html,html,The Godfather Part 2,both
https://assets.scriptslug.com/live/pdf/scripts/the-godfather-part-iii-1990.pdf?v=1729115018,The Godfather Part 3,The Godfather Part 3,"https://imsdb.com//scripts//Godfather-Part-III,-The.html",both,The Godfather Part 3,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-good-dinosaur-2015.pdf?v=1729115018,The Good Dinosaur,,,left_only,The Good Dinosaur,,,,,,,,left_only
,,The Good Girl,"https://imsdb.com//scripts//Good-Girl,-The.html",right_only,The Good Girl,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-good-nurse-2022.pdf?v=1729115018,The Good Nurse,,,left_only,The Good Nurse,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-good-shepherd-2006.pdf?v=1729115019,The Good Shepherd,,,left_only,The Good Shepherd,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-goodbye-girl-1977.pdf?v=1729115019,The Goodbye Girl,,,left_only,The Goodbye Girl,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-goonies-1985.pdf?v=1729115019,The Goonies,,,left_only,The Goonies,,,,The Goonies,https://www.dailyscript.com/scripts/goonies.pdf,pdf,The Goonies,both
https://assets.scriptslug.com/live/pdf/scripts/the-graduate-1967.pdf?v=1729115019,The Graduate,The Graduate,"https://imsdb.com//scripts//Graduate,-The.html",both,The Graduate,,,,The Graduate,https://www.dailyscript.com/scripts/the_graduate.html,html,The Graduate,both
https://assets.scriptslug.com/live/pdf/scripts/the-grand-budapest-hotel-2014.pdf?v=1729115019,The Grand Budapest Hotel,,,left_only,The Grand Budapest Hotel,,,,The Grand Budapest Hotel,https://www.dailyscript.com/scripts/FSP3825_TGBH_SCRIPT_BOOK_C6.pdf,pdf,The Grand Budapest Hotel,both
,,The Grapes Of Wrath,"https://imsdb.com//scripts//Grapes-of-Wrath,-The.html",right_only,The Grapes Of Wrath,,,,The Grapes of Wrath,"https://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",txt,The Grapes Of Wrath,both
https://assets.scriptslug.com/live/pdf/scripts/the-great-escape-1963.pdf?v=1729115019,The Great Escape,,,left_only,The Great Escape,,,,,,,,left_only
,,The Great Gatsby,"https://imsdb.com//scripts//Great-Gatsby,-The.html",right_only,The Great Gatsby,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-great-muppet-caper-1981.pdf?v=1729115019,The Great Muppet Caper,,,left_only,The Great Muppet Caper,,,,,,,,left_only
,,,,,,,,,The Great Train Robbery,"https://www.dailyscript.com/scripts/Great%20Train%20Robbery,%20The%20(1903).txt",txt,The Great Train Robbery,right_only
,,,,,,,,,"The Greatest Muppet Movie of All Time (filmed as ""The Muppets"")",https://www.dailyscript.com/scripts/TheGreatestMuppetMovieofAllTimebyJasonSegelandNicholasStoller10-30-09.pdf,pdf,"The Greatest Muppet Movie Of All Time (filmed As ""the Muppets"")",right_only
https://assets.scriptslug.com/live/pdf/scripts/the-greatest-showman-2017.pdf?v=1729115019,The Greatest Showman,,,left_only,The Greatest Showman,,,,,,,,left_only
,,The Green Mile,"https://imsdb.com//scripts//Green-Mile,-The.html",right_only,The Green Mile,,,,,,,,left_only
,,The Grifters,"https://imsdb.com//scripts//Grifters,-The.html",right_only,The Grifters,,,,The Grifters,https://www.dailyscript.com/scripts/Grifters_Westlake.html,html,The Grifters,both
https://assets.scriptslug.com/live/pdf/scripts/the-grudge-2004.pdf?v=1729115019,The Grudge,The Grudge,"https://imsdb.com//scripts//Grudge,-The.html",both,The Grudge,,,,The Grudge,"https://www.dailyscript.com/scripts/GRUDGE,THE-2004.01.26-DOUBLE-BLUE.pdf",pdf,The Grudge,both
https://assets.scriptslug.com/live/pdf/scripts/the-grudge-2020.pdf?v=1729115020,The Grudge,The Grudge,"https://imsdb.com//scripts//Grudge,-The.html",both,The Grudge,,,,The Grudge,"https://www.dailyscript.com/scripts/GRUDGE,THE-2004.01.26-DOUBLE-BLUE.pdf",pdf,The Grudge,both
https://assets.scriptslug.com/live/pdf/scripts/the-guest-2014.pdf?v=1729115020,The Guest,,,left_only,The Guest,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-hand-of-god-2021.pdf?v=1729115020,The Hand Of God,,,left_only,The Hand Of God,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-hangover-2009.pdf?v=1729115020,The Hangover,The Hangover,"https://imsdb.com//scripts//Hangover,-The.html",both,The Hangover,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-happy-prince-2018.pdf?v=1729115020,The Happy Prince,,,left_only,The Happy Prince,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-harder-they-fall-2021.pdf?v=1729115020,The Harder They Fall,,,left_only,The Harder They Fall,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-hate-u-give-2018.pdf?v=1729115021,The Hate You Give,,,left_only,The Hate You Give,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-hateful-eight-2014.pdf?v=1729115021,The Hateful Eight,,,left_only,The Hateful Eight,,,,The Hateful Eight,https://www.dailyscript.com/scripts/H8_SCRIPT_CleanedUp_Final1.pdf,pdf,The Hateful Eight,both
https://assets.scriptslug.com/live/pdf/scripts/the-haunted-mansion-2003.pdf?v=1729115021,The Haunted Mansion,,,left_only,The Haunted Mansion,,,,,,,,left_only
,,The Haunting,"https://imsdb.com//scripts//Haunting,-The.html",right_only,The Haunting,,,,The Haunting,https://www.dailyscript.com/scripts/the-haunting_production.html,html,The Haunting,both
,,,,,,,,,The Haunting (The Haunting of Hill House),https://www.dailyscript.com/scripts/the-haunting_production.html,html,The Haunting (the Haunting Of Hill House),right_only
,,,,,,,,,The Haunting of Hill House (The Haunting),https://www.dailyscript.com/scripts/the-haunting_production.html,html,The Haunting Of Hill House (the Haunting),right_only
,,The Hebrew Hammer,"https://imsdb.com//scripts//Hebrew-Hammer,-The.html",right_only,The Hebrew Hammer,,,,The Hebrew Hammer,https://www.dailyscript.com/scripts/thehebrewhammer.html,html,The Hebrew Hammer,both
https://assets.scriptslug.com/live/pdf/scripts/the-help-2018.pdf?v=1729115021,The Help,The Help,"https://imsdb.com//scripts//Help,-The.html",both,The Help,,,,The Help,https://www.dailyscript.com/scripts/the_help.pdf,pdf,The Help,both
https://assets.scriptslug.com/live/pdf/scripts/the-hills-have-eyes-1976.pdf?v=1729115021,The Hills Have Eyes,The Hills Have Eyes,"https://imsdb.com//scripts//Hills-Have-Eyes,-The.html",both,The Hills Have Eyes,,,,,,,,left_only
,,,,,,,,,The Hills Have Eyes (was Blood Relations The Sun Wars),https://www.dailyscript.com/scripts/The-Hills-Have-Eyes.pdf,pdf,The Hills Have Eyes (was Blood Relations The Sun Wars),right_only
,,,,,,,,,The Hindenberg,"https://www.dailyscript.com/scripts/Hindenburg,%20The%20(1975)%20[4-22-1974].pdf",pdf,The Hindenberg,right_only
https://assets.scriptslug.com/live/pdf/scripts/the-hitcher-1986.pdf?v=1729115021,The Hitcher,,,left_only,The Hitcher,,,,The Hitcher,https://www.dailyscript.com/scripts/TheHitcher.pdf,pdf,The Hitcher,both
https://assets.scriptslug.com/live/pdf/scripts/the-hitchhikers-guide-to-the-galaxy-2005.pdf?v=1729115021,The Hitchhikers Guide To The Galaxy,The Hitchhikers Guide To The Galaxy,"https://imsdb.com//scripts//Hitchhiker's-Guide-to-the-Galaxy,-The.html",both,The Hitchhikers Guide To The Galaxy,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-hitmans-bodyguard-2017.pdf?v=1729115021,The Hitmans Bodyguard,,,left_only,The Hitmans Bodyguard,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-hobbit-an-unexpected-journey-scripted-2012.pdf?v=1729115021,The Hobbit An Unexpected Journey,,,left_only,The Hobbit An Unexpected Journey,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-hobbit-the-desolation-of-smaug-2013.pdf?v=1729115022,The Hobbit The Desolation Of Smaug,,,left_only,The Hobbit The Desolation Of Smaug,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-holdovers-2023.pdf?v=1729115022,The Holdovers,The Holdovers,"https://imsdb.com//scripts//Holdovers,-The.html",both,The Holdovers,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-hole-2009.pdf?v=1729115022,The Hole,,,left_only,The Hole,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-holiday-2006.pdf?v=1729115022,The Holiday,,,left_only,The Holiday,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-hollars-2016.pdf?v=1729115022,The Hollars,,,left_only,The Hollars,,,,The Hollars,https://www.dailyscript.com/scripts/thehollars_screenplay.pdf,pdf,The Hollars,both
,,The Horse Whisperer,"https://imsdb.com//scripts//Horse-Whisperer,-The.html",right_only,The Horse Whisperer,,,,,,,,left_only
,,,,,,,,,The Horse Wisperer,"https://www.dailyscript.com/scripts/Horse+Whisperer,+The.txt",txt,The Horse Wisperer,right_only
,,The Hospital,"https://imsdb.com//scripts//Hospital,-The.html",right_only,The Hospital,,,,The Hospital,"https://www.dailyscript.com/scripts/Hospital,%20The.txt",txt,The Hospital,both
https://assets.scriptslug.com/live/pdf/scripts/the-hours-2002.pdf?v=1729115022,The Hours,,,left_only,The Hours,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-howling-1981.pdf?v=1729115022,The Howling,,,left_only,The Howling,,,,,,,,left_only
,,The Hudsucker Proxy,"https://imsdb.com//scripts//Hudsucker-Proxy,-The.html",right_only,The Hudsucker Proxy,,,,The Hudsucker Proxy,"https://www.dailyscript.com/scripts/Hudsucker%20Proxy,%20The.txt",txt,The Hudsucker Proxy,both
,,,,,,,,,The Hulk,https://www.dailyscript.com/scripts/The_Hulk-France.pdf,pdf,The Hulk,right_only
https://assets.scriptslug.com/live/pdf/scripts/the-humans-2021.pdf?v=1729115022,The Humans,,,left_only,The Humans,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-hummingbird-project-2018.pdf?v=1729115022,The Hummingbird Project,,,left_only,The Hummingbird Project,,,,,,,,left_only
,,,,,,,,,"The Hundred Year Winter (filmed as The Chronicles of Narnia: The Lion, the Witch and the Wardrobe)",https://www.dailyscript.com/scripts/Chronicles_of_Narnia.pdf,pdf,The Hundred Year Winter (filmed As The Chronicles Of Narnia The Lion The Witch And The Wardrobe),right_only
https://assets.scriptslug.com/live/pdf/scripts/the-hunger-games-2012.pdf?v=1729115022,The Hunger Games,,,left_only,The Hunger Games,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-hunger-games-catching-fire-2013.pdf?v=1729115023,The Hunger Games Catching Fire,,,left_only,The Hunger Games Catching Fire,,,,,,,,left_only
,,The Hunt For Red October,"https://imsdb.com//scripts//Hunt-for-Red-October,-The.html",right_only,The Hunt For Red October,,,,The Hunt For Red October,https://www.dailyscript.com/scripts/thehuntforredoctober.pdf,pdf,The Hunt For Red October,both
https://assets.scriptslug.com/live/pdf/scripts/the-hurt-locker-2008.pdf?v=1729115023,The Hurt Locker,The Hurt Locker,"https://imsdb.com//scripts//Hurt-Locker,-The.html",both,The Hurt Locker,,,,The Hurt Locker,https://www.dailyscript.com/scripts/hurtlocker_script.pdf,pdf,The Hurt Locker,both
https://assets.scriptslug.com/live/pdf/scripts/the-hustler-1961.pdf?v=1729115023,The Hustler,,,left_only,The Hustler,,,,The Hustler,"https://www.dailyscript.com/scripts/Hustler,+The.txt",txt,The Hustler,both
,,The Ice Storm,"https://imsdb.com//scripts//Ice-Storm,-The.html",right_only,The Ice Storm,,,,The Ice Storm,https://www.dailyscript.com/scripts/icestorm.html,html,The Ice Storm,both
,,The Ides Of March,"https://imsdb.com//scripts//Ides-of-March,-The.html",right_only,The Ides Of March,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-imaginarium-of-doctor-parnassus-2009.pdf?v=1729115023,The Imaginarium Of Doctor Parnassus,The Imaginarium Of Doctor Parnassus,"https://imsdb.com//scripts//Imaginarium-of-Doctor-Parnassus,-The.html",both,The Imaginarium Of Doctor Parnassus,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-imitation-game-2014.pdf?v=1729115023,The Imitation Game,,,left_only,The Imitation Game,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-incredible-burt-wonderstone-2013.pdf?v=1729115023,The Incredible Burt Wonderstone,,,left_only,The Incredible Burt Wonderstone,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-incredible-hulk-2008.pdf?v=1729115023,The Incredible Hulk,,,left_only,The Incredible Hulk,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-incredibles-2004.pdf?v=1729115023,The Incredibles,The Incredibles,"https://imsdb.com//scripts//Incredibles,-The.html",both,The Incredibles,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-informant-2009.pdf?v=1729115023,The Informant,The Informant,"https://imsdb.com//scripts//Informant,-The.html",both,The Informant,,,,,,,,left_only
,,The Insider,"https://imsdb.com//scripts//Insider,-The.html",right_only,The Insider,,,,The Insider,https://www.dailyscript.com/scripts/the-insider_shooting.html,html,The Insider,both
https://assets.scriptslug.com/live/pdf/scripts/the-internship-2013.pdf?v=1729115023,The Internship,,,left_only,The Internship,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-interpreter-2005.pdf?v=1729115023,The Interpreter,,,left_only,The Interpreter,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-interview-2014.pdf?v=1729115024,The Interview,,,left_only,The Interview,,,,,,,,left_only
,,The Invention Of Lying,"https://imsdb.com//scripts//Invention-of-Lying,-The.html",right_only,The Invention Of Lying,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-invisible-woman-2013.pdf?v=1729115024,The Invisible Woman,,,left_only,The Invisible Woman,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-invitation-2015.pdf?v=1729115024,The Invitation,,,left_only,The Invitation,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-irishman-2019.pdf?v=1729115024,The Irishman,,,left_only,The Irishman,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/iron-claw-2023.pdf?v=1729114931,The Iron Claw,The Iron Claw,"https://imsdb.com//scripts//Iron-Claw,-The.html",both,The Iron Claw,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-iron-giant-1999.pdf?v=1729115024,The Iron Giant,,,left_only,The Iron Giant,,,,,,,,left_only
,,The Iron Lady,"https://imsdb.com//scripts//Iron-Lady,-The.html",right_only,The Iron Lady,,,,,,,,left_only
,,The Island,"https://imsdb.com//scripts//Island,-The.html",right_only,The Island,,,,The Island,https://www.dailyscript.com/scripts/theisland.pdf,pdf,The Island,both
https://assets.scriptslug.com/live/pdf/scripts/the-island-of-dr-moreau-1996.pdf?v=1729115024,The Island Of Dr Moreau,,,left_only,The Island Of Dr Moreau,,,,The Island of Dr. Moreau,https://www.dailyscript.com/scripts/the_island_of_dr_moreau.pdf,pdf,The Island Of Dr Moreau,both
,,The Italian Job,"https://imsdb.com//scripts//Italian-Job,-The.html",right_only,The Italian Job,,,,The Italian Job,https://www.dailyscript.com/scripts/italianjob.pdf,pdf,The Italian Job,both
,,The Jacket,"https://imsdb.com//scripts//Jacket,-The.html",right_only,The Jacket,,,,The Jacket,https://www.dailyscript.com/scripts/The_Jacket.html,html,The Jacket,both
,,,,,,,,,The Jackie Robinson Story,"https://www.dailyscript.com/scripts/Jackie%20Robinson%20Story,%20The.txt",txt,The Jackie Robinson Story,right_only
https://assets.scriptslug.com/live/pdf/scripts/the-jerk-1979.pdf?v=1729115024,The Jerk,,,left_only,The Jerk,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-jewel-of-the-nile-1985.pdf?v=1729115024,The Jewel Of The Nile,,,left_only,The Jewel Of The Nile,,,,,,,,left_only
,,,,,,,,,The Jolson Story,https://www.dailyscript.com/scripts/JOLSON.doc,doc,The Jolson Story,right_only
https://assets.scriptslug.com/live/pdf/scripts/the-karate-kid-part-ii-1986.pdf?v=1729115024,The Karate Kid Part 2,,,left_only,The Karate Kid Part 2,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-karate-kid-part-iii-1989.pdf?v=1729115024,The Karate Kid Part 3,,,left_only,The Karate Kid Part 3,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-kids-are-all-right-2010.pdf?v=1729115025,The Kids Are All Right,The Kids Are All Right,"https://imsdb.com//scripts//Kids-Are-All-Right,-The.html",both,The Kids Are All Right,,,,,,,,left_only
https://assets.scriptslug.com/live/pdf/scripts/the-killer-2023.pdf?v=1729115025,The Killer,The Killer,"https://imsdb.com//scripts//Killer,-The.html",both,The Killer,,,,,,,,left_only
